ID, RELATIVE_PATH, FILENAME
5248660, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/roussel05/visbmc-PHNF/, phnf-size10-exclusive-luckySeven.used-as.sat04-990.shuffled-as.sat05-4196.cnf
5253133, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/handmade/simon02/sat02/, rope_7500.shuffled-as.sat03-1551.used-as.sat04-800.cnf
5250553, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2003/handmade/simon/sat02/, rope_7500.shuffled-as.sat03-1551.cnf
5252533, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2002/sat-2002-beta/submitted/vangelder/RopeBench/, rope_7500.shuffled.cnf
5248658, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/roussel05/visbmc-PHNF/, phnf-size10-exclusive-gigamax.used-as.sat04-984.shuffled-as.sat05-4194.cnf
5248679, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sabharwal05/planning/logistics/unsat/, logistics-rotate-12t5.shuffled-as.sat05-1142.cnf
5253130, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/handmade/simon02/sat02/, rope_5000.shuffled-as.sat03-1550.used-as.sat04-799.cnf
5252532, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2002/sat-2002-beta/submitted/vangelder/RopeBench/, rope_5000.shuffled.cnf
5248915, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sat04/simon02/, rope_5000.shuffled-as.sat05-462.cnf
5250552, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2003/handmade/simon/sat02/, rope_5000.shuffled-as.sat03-1550.cnf
5248887, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sabharwal05/pebbling/grid-pebbling/unsat/, grid-pbl-0300.shuffled-as.sat05-1350.shuffled-as.sat05-1350.cnf
5248678, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sabharwal05/planning/logistics/unsat/, logistics-rotate-11t5.shuffled-as.sat05-1141.cnf
5248869, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sabharwal05/pebbling/random-pebbling/unsat/, pbl-00400.shuffled-as.sat05-1332.shuffled-as.sat05-1332.cnf
5248886, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sabharwal05/pebbling/grid-pebbling/unsat/, grid-pbl-0250.shuffled-as.sat05-1349.shuffled-as.sat05-1349.cnf
5248677, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sabharwal05/planning/logistics/unsat/, logistics-rotate-10t5.shuffled-as.sat05-1140.cnf
5252531, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2002/sat-2002-beta/submitted/vangelder/RopeBench/, rope_2500.shuffled.cnf
5250544, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2003/handmade/simon/sat02/, rope_2500.shuffled-as.sat03-1549.cnf
5248885, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sabharwal05/pebbling/grid-pebbling/unsat/, grid-pbl-0200.shuffled-as.sat05-1348.shuffled-as.sat05-1348.cnf
5248676, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sabharwal05/planning/logistics/unsat/, logistics-rotate-09t5.shuffled-as.sat05-1139.cnf
5250300, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2003/handmade/anton/UNSAT/, SGI_30_60_28_40_7-dir.shuffled-as.sat03-126.cnf
5253104, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/handmade/anton03/UNSAT/, SGI_30_50_30_20_1-dir.shuffled-as.sat03-106.used-as.sat04-770.cnf
5248895, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sat04/anton03/, SGI_30_50_30_20_1-dir.shuffled-as.sat05-439.cnf
5250280, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2003/handmade/anton/UNSAT/, SGI_30_50_30_20_1-dir.shuffled-as.sat03-106.cnf
5250306, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2003/handmade/anton/UNSAT/, SGI_30_60_30_30_2-dir.shuffled-as.sat03-132.cnf
5250393, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2003/handmade/anton/UNSAT/, SGI_30_40_30_20_2-dir.shuffled-as.sat03-104.cnf
5248898, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sat04/anton03/, SGI_30_40_30_20_2-dir.shuffled-as.sat05-442.cnf
5253110, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/handmade/anton03/UNSAT/, SGI_30_40_30_20_2-dir.shuffled-as.sat03-104.used-as.sat04-776.cnf
5248897, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sat04/anton03/, SGI_30_50_30_20_5-dir.shuffled-as.sat05-441.cnf
5250308, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2003/handmade/anton/UNSAT/, SGI_30_60_30_40_6-dir.shuffled-as.sat03-134.cnf
5253108, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/handmade/anton03/UNSAT/, SGI_30_50_30_20_5-dir.shuffled-as.sat03-110.used-as.sat04-774.cnf
5250284, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2003/handmade/anton/UNSAT/, SGI_30_50_30_20_5-dir.shuffled-as.sat03-110.cnf
5253106, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/handmade/anton03/UNSAT/, SGI_30_50_30_20_3-dir.shuffled-as.sat03-108.used-as.sat04-772.cnf
5248896, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sat04/anton03/, SGI_30_50_30_20_3-dir.shuffled-as.sat05-440.cnf
5250282, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2003/handmade/anton/UNSAT/, SGI_30_50_30_20_3-dir.shuffled-as.sat03-108.cnf
5248884, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sabharwal05/pebbling/grid-pebbling/unsat/, grid-pbl-0150.shuffled-as.sat05-1347.shuffled-as.sat05-1347.cnf
5250355, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2003/handmade/anton/UNSAT/, SGI_30_70_30_40_3-dir.shuffled-as.sat03-181.cnf
5250335, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2003/handmade/anton/UNSAT/, SGI_30_70_25_50_7-dir.shuffled-as.sat03-161.cnf
5252530, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2002/sat-2002-beta/submitted/vangelder/RopeBench/, rope_1000.shuffled.cnf
5248675, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sabharwal05/planning/logistics/unsat/, logistics-rotate-08t5.shuffled-as.sat05-1138.cnf
5248868, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sabharwal05/pebbling/random-pebbling/unsat/, pbl-00300.shuffled-as.sat05-1331.shuffled-as.sat05-1331.cnf
5248688, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sabharwal05/planning/gripper/unsat/, strips-gripper-12t22.shuffled-as.sat05-1151.cnf
5250330, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2003/handmade/anton/UNSAT/, SGI_30_70_23_50_1-dir.shuffled-as.sat03-156.cnf
5250292, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2003/handmade/anton/UNSAT/, SGI_30_60_24_40_2-dir.shuffled-as.sat03-118.cnf
5249145, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sorge05/QG8/, gensys-ukn009.shuffled-as.sat05-3588.cnf
5248674, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sabharwal05/planning/logistics/unsat/, logistics-rotate-07t5.shuffled-as.sat05-1137.cnf
5250318, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2003/handmade/anton/UNSAT/, SGI_30_70_20_60_10-dir.shuffled-as.sat03-144.cnf
5249141, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sorge05/QG8/, gensys-ukn005.shuffled-as.sat05-3584.cnf
5248865, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sabharwal05/pebbling/random-pebbling/unsat/, pbl-00150.shuffled-as.sat05-1328.shuffled-as.sat05-1328.cnf
5249144, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sorge05/QG8/, gensys-ukn008.shuffled-as.sat05-3587.cnf
5248837, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sabharwal05/ordering/gt-ordering/sat/, gt-060.shuffled-as.sat05-1300.cnf
5248849, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sabharwal05/ordering/gt-ordering/unsat/, gt-060.shuffled-as.sat05-1312.cnf
5248866, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sabharwal05/pebbling/random-pebbling/unsat/, pbl-00200.shuffled-as.sat05-1329.shuffled-as.sat05-1329.cnf
5250324, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2003/handmade/anton/UNSAT/, SGI_30_70_21_60_7-dir.shuffled-as.sat03-150.cnf
5249142, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sorge05/QG8/, gensys-ukn006.shuffled-as.sat05-3585.cnf
5252529, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2002/sat-2002-beta/submitted/vangelder/RopeBench/, rope_0500.shuffled.cnf
5248867, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sabharwal05/pebbling/random-pebbling/unsat/, pbl-00250.shuffled-as.sat05-1330.shuffled-as.sat05-1330.cnf
5248883, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sabharwal05/pebbling/grid-pebbling/unsat/, grid-pbl-0100.shuffled-as.sat05-1346.shuffled-as.sat05-1346.cnf
5250316, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2003/handmade/anton/UNSAT/, SGI_30_70_19_80_8-dir.shuffled-as.sat03-142.cnf
5248694, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sabharwal05/planning/gripper/unsat/, strips-gripper-10t18.shuffled-as.sat05-1150.cnf
5248848, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sabharwal05/ordering/gt-ordering/unsat/, gt-050.shuffled-as.sat05-1311.cnf
5248864, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sabharwal05/pebbling/random-pebbling/unsat/, pbl-00100.shuffled-as.sat05-1327.shuffled-as.sat05-1327.cnf
5248836, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sabharwal05/ordering/gt-ordering/sat/, gt-050.shuffled-as.sat05-1299.cnf
5248882, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sabharwal05/pebbling/grid-pebbling/unsat/, grid-pbl-0090.shuffled-as.sat05-1345.shuffled-as.sat05-1345.cnf
5252438, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2002/sat-2002-beta/submitted/pyhala/pyhala-braun-unsat-4/, pyhala-braun-unsat-35-4-04.shuffled.cnf
5252550, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2002/sat-2002-beta/submitted/zhang-hantao/qgbench/, qg6-12.shuffled.cnf
5248847, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sabharwal05/ordering/gt-ordering/unsat/, gt-045.shuffled-as.sat05-1310.cnf
5248862, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sabharwal05/pebbling/random-pebbling/unsat/, pbl-00080.shuffled-as.sat05-1325.shuffled-as.sat05-1325.cnf
5248863, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sabharwal05/pebbling/random-pebbling/unsat/, pbl-00090.shuffled-as.sat05-1326.shuffled-as.sat05-1326.cnf
5248881, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sabharwal05/pebbling/grid-pebbling/unsat/, grid-pbl-0080.shuffled-as.sat05-1344.shuffled-as.sat05-1344.cnf
5252439, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2002/sat-2002-beta/submitted/pyhala/pyhala-braun-unsat-4/, pyhala-braun-unsat-40-4-01.shuffled.cnf
5252528, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2002/sat-2002-beta/submitted/vangelder/RopeBench/, rope_0300.shuffled.cnf
5250489, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2003/handmade/markstrom/UNSATISFIABLE/, mm-2x3-6-6-sb.1.shuffled-as.sat03-1502.cnf
5253132, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/handmade/simon02/sat02/, pyhala-braun-unsat-40-4-04.shuffled-as.sat03-1548.used-as.sat04-798.cnf
5253150, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/handmade/simon02/sat02/, pyhala-braun-unsat-40-4-02.shuffled-as.sat03-1546.used-as.sat04-796.cnf
5248835, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/crafted/sabharwal05/ordering/gt-ordering/sat/, gt-045.shuffled-as.sat05-1298.cnf
5252440, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2002/sat-2002-beta/submitted/pyhala/pyhala-braun-unsat-4/, pyhala-braun-unsat-40-4-02.shuffled.cnf
5252441, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2002/sat-2002-beta/submitted/pyhala/pyhala-braun-unsat-4/, pyhala-braun-unsat-40-4-03.shuffled.cnf
5252442, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2002/sat-2002-beta/submitted/pyhala/pyhala-braun-unsat-4/, pyhala-braun-unsat-40-4-04.shuffled.cnf
5250548, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2003/handmade/simon/sat02/, pyhala-braun-unsat-40-4-01.shuffled-as.sat03-1545.cnf
5250549, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2003/handmade/simon/sat02/, pyhala-braun-unsat-40-4-02.shuffled-as.sat03-1546.cnf
