ID, RELATIVE_PATH, FILENAME
5252713, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_RACE2006/SAT-Race_TS_1/, narai-vpn-10s.cnf
5252770, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_RACE2006/SAT-Race_TS_2/, narai-vpn-sat05-02s.cnf
5249354, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/narain05/vpn/, clauses-10.shuffled-as.sat05-1965.cnf
5328711, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_RACE2008/, narain-vpn-clauses-10.cnf
5249359, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2005/industrial/narain05/vpn/, clauses-10.renamed-as.sat05-1960.cnf
5253464, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/velev/vliw_unsat_2.0-shuffling-2/, shuffling-2-s954929066-of-bench-sat04-347.used-as.sat04-625.cnf
5253456, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/velev/vliw_unsat_2.0-shuffling-1/, shuffling-1-s849090124-of-bench-sat04-347.used-as.sat04-486.cnf
5253614, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s-shuffling-2/, shuffling-2-s1712089181-of-bench-sat04-436.used-as.sat04-713.cnf
5250240, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2003/industrial/schuppan/l2s/, valves-gates-1-k617-unsat.shuffled-as.sat03-412.cnf
5253379, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/vangelder/cnf-color-shuffling-1/, shuffling-1-s74924153-of-bench-sat04-315.used-as.sat04-462.cnf
5253448, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/velev/vliw_unsat_2.0/, 9dlx_vliw_at_b_iq6.used-as.sat04-347.cnf
5328690, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_RACE2008/, post-cbmc-aes-ele.cnf
5328687, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_RACE2008/, post-cbmc-aes-d-r2.cnf
5328688, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_RACE2008/, post-cbmc-aes-ee-r2.cnf
5253391, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/vangelder/cnf-color-shuffling-2/, shuffling-2-s1616009971-of-bench-sat04-315.used-as.sat04-601.cnf
5253611, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s-shuffling-2/, shuffling-2-s1024720616-of-bench-sat04-433.used-as.sat04-710.cnf
5253600, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s-shuffling-1/, shuffling-1-s147121172-of-bench-sat04-433.used-as.sat04-572.cnf
5252775, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_RACE2006/SAT-Race_TS_2/, velev-dlx-uns-1.0-05.cnf
5250237, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2003/industrial/schuppan/l2s/, motors-stuck-1-k407-unsat.shuffled-as.sat03-409.cnf
5253463, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/velev/vliw_unsat_2.0-shuffling-2/, shuffling-2-s1548269416-of-bench-sat04-346.used-as.sat04-624.cnf
5328710, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_RACE2008/, velev-vliw-uns-4.0-9-i1.cnf
5253455, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/velev/vliw_unsat_2.0-shuffling-1/, shuffling-1-s997857548-of-bench-sat04-346.used-as.sat04-485.cnf
5253606, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s-shuffling-1/, shuffling-1-s342491719-of-bench-sat04-439.used-as.sat04-578.cnf
5252774, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_RACE2006/SAT-Race_TS_2/, schup-l2s-s04-valves.cnf
5253617, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s-shuffling-2/, shuffling-2-s122749197-of-bench-sat04-439.used-as.sat04-716.cnf
5250242, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2003/industrial/schuppan/l2s/, bc56-sensors-1-k391-unsat.shuffled-as.sat03-404.cnf
5253447, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/velev/vliw_unsat_2.0/, 9dlx_vliw_at_b_iq5.used-as.sat04-346.cnf
5328708, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_RACE2008/, velev-vliw-uns-2.0-uq5.cnf
5253608, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s-shuffling-2/, shuffling-2-s961664232-of-bench-sat04-430.used-as.sat04-707.cnf
5253601, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s-shuffling-1/, shuffling-1-s1354984697-of-bench-sat04-434.used-as.sat04-573.cnf
5252683, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_RACE2006/SAT-Race-Benchmarks/, velev-pipe-uns-1.0-9.cnf
5253612, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s-shuffling-2/, shuffling-2-s1480152728-of-bench-sat04-434.used-as.sat04-711.cnf
5250238, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2003/industrial/schuppan/l2s/, motors-stuck-2-k314-unsat.shuffled-as.sat03-410.cnf
5253597, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s-shuffling-1/, shuffling-1-s472031984-of-bench-sat04-430.used-as.sat04-569.cnf
5250235, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2003/industrial/schuppan/l2s/, bc57-sensors-1-k303-unsat.shuffled-as.sat03-406.cnf
5253454, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/velev/vliw_unsat_2.0-shuffling-1/, shuffling-1-s1613721304-of-bench-sat04-345.used-as.sat04-484.cnf
5253462, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/velev/vliw_unsat_2.0-shuffling-2/, shuffling-2-s1643341322-of-bench-sat04-345.used-as.sat04-623.cnf
5253589, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s/, motors-stuck-1-k407-unsat.used-as.sat04-433.cnf
5328693, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_RACE2008/, schup-l2s-bc56s-1-k391.cnf
5253367, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/vangelder/cnf-color/, abb313GPIA-8-cn.used-as.sat04-315.cnf
5253595, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s/, bc56-sensors-1-k391-unsat.used-as.sat04-439.cnf
5328709, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_RACE2008/, velev-vliw-uns-4.0-9.cnf
5252690, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_RACE2006/SAT-Race-Benchmarks/, velev-vliw-uns-4.0-9C1.cnf
5253446, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/velev/vliw_unsat_2.0/, 9dlx_vliw_at_b_iq4.used-as.sat04-345.cnf
5252689, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_RACE2006/SAT-Race-Benchmarks/, velev-vliw-uns-2.0-iq4.cnf
5253590, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s/, motors-stuck-2-k314-unsat.used-as.sat04-434.cnf
5253586, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/schuppan03/l2s/, bc57-sensors-1-k303-unsat.used-as.sat04-430.cnf
5252787, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_RACE2006/SAT-Race_TS_2/, velev-pipe-uns-1.1-08.cnf
5252614, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_RACE2006/SAT-Race-Benchmarks/, ibm-2002-26r-k45.cnf
5328659, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_RACE2008/, manol-pipe-c10nidw.cnf
5253453, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/velev/vliw_unsat_2.0-shuffling-1/, shuffling-1-s1322003189-of-bench-sat04-344.used-as.sat04-483.cnf
5253461, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/velev/vliw_unsat_2.0-shuffling-2/, shuffling-2-s515884951-of-bench-sat04-344.used-as.sat04-622.cnf
5252749, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_RACE2006/SAT-Race_TS_2/, manol-pipe-c10nid_s.cnf
5252630, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_RACE2006/SAT-Race-Benchmarks/, manol-pipe-c10nidw_s.cnf
5252733, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_RACE2006/SAT-Race_TS_1/, velev-pipe-uns-1.0-08.cnf
5252682, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_RACE2006/SAT-Race-Benchmarks/, velev-pipe-uns-1.0-8.cnf
5252638, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_RACE2006/SAT-Race-Benchmarks/, manol-pipe-f10ni.cnf
5253445, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/velev/vliw_unsat_2.0/, 9dlx_vliw_at_b_iq3.used-as.sat04-344.cnf
5252637, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_RACE2006/SAT-Race-Benchmarks/, manol-pipe-c9nidw_s.cnf
5328640, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_RACE2008/, ibm-2002-22r-k60.cnf
5328663, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_RACE2008/, manol-pipe-f7nidw.cnf
5253512, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/simon03/sat02/, fifo8_400.used-as.sat04-363.cnf
5268092, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2002/sat-2002-beta/submitted/dellacherie/fifo8/, fifo8_400.shuffled.cnf
5250273, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2003/industrial/simon/sat02/, 6pipe_6_ooo.shuffled-as.sat03-413.cnf
5253531, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_Competition2004/industrial/simon03/sat02-shuffling-1/, shuffling-1-s511155725-of-bench-sat04-363.used-as.sat04-502.cnf
5328664, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_RACE2008/, manol-pipe-g10bid_i.cnf
5328698, /ubc/cs/project/arrow/projects/Sat_Data/bench/SAT_RACE2008/, simon-s03-fifo8-400.cnf
