ID, RELATIVE_PATH, FILENAME
5321703, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/narain/, clauses-8.cnf
5321706, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/palacios/hard/, safe-50-h50-sat.cnf
5321666, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/fuhs/medium/, AProVE07-11.cnf
5321702, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/narain/, clauses-6.cnf
5321714, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/palacios/medium/, cube-11-h14-sat.cnf
5321730, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/palacios/uts/, uts-l06-ipc5-h35-unknown.cnf
5321729, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/palacios/uts/, uts-l06-ipc5-h34-unknown.cnf
5321719, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/palacios/medium/, safe-30-h30-sat.cnf
5321701, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/narain/, clauses-4.cnf
5321607, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/, total-10-19-s.cnf
5321606, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/, total-10-17-s.cnf
5321609, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/, total-5-19-s.cnf
5321605, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/, total-10-15-s.cnf
5321608, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/, total-5-17-s.cnf
5321575, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/, partial-5-19-s.cnf
5321574, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/, partial-5-17-s.cnf
5321571, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/, partial-10-15-s.cnf
5321558, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/, dated-10-19-s.cnf
5321570, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/, partial-10-13-s.cnf
5321601, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/, dated-10-17-s.cnf
5321568, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/, total-5-15-s.cnf
5321716, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/palacios/medium/, cube-9-h11-sat.cnf
5321565, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/, total-10-13-s.cnf
5321604, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/, partial-5-15-s.cnf
5321563, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/, dated-5-19-s.cnf
5321562, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/, dated-5-17-s.cnf
5321564, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/, total-10-11-s.cnf
5321557, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/, dated-10-15-s.cnf
5321576, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/, partial-10-11-s.cnf
5321603, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/, partial-5-13-s.cnf
5321638, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/babic/xinetd/, itox_vc1130.cnf
5321567, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/, total-5-13-s.cnf
5321610, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/, dated-10-13-s.cnf
5321639, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/babic/xinetd/, itox_vc1138.cnf
5321602, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/, partial-5-11-s.cnf
5321637, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/babic/xinetd/, itox_vc1044.cnf
