ID, RELATIVE_PATH, FILENAME
5320865, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/random/2+p/p0.7/v6500/, unif2p-p0.7-v6500-c17355-S365559754-09-UNSAT.cnf
5320872, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/random/2+p/p0.7/v3500/, unif2p-p0.7-v3500-c9345-S1377128774-12-UNSAT.cnf
5320873, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/random/2+p/p0.7/v3500/, unif2p-p0.7-v3500-c9345-S2078602069-04-UNSAT.cnf
5320874, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/random/2+p/p0.7/v3500/, unif2p-p0.7-v3500-c9345-S1613098638-06-UNSAT.cnf
5320876, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/random/2+p/p0.7/v3500/, unif2p-p0.7-v3500-c9345-S1832504551-17-UNSAT.cnf
5320879, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/random/2+p/p0.7/v3500/, unif2p-p0.7-v3500-c9345-S977957999-02-UNSAT.cnf
5320883, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/random/2+p/p0.7/v5500/, unif2p-p0.7-v5500-c14685-S1110066181-15-UNSAT.cnf
5320887, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/random/2+p/p0.7/v5500/, unif2p-p0.7-v5500-c14685-S1962059985-11-UNSAT.cnf
5320889, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/random/2+p/p0.7/v5500/, unif2p-p0.7-v5500-c14685-S1307633938-08-UNSAT.cnf
5320893, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/random/2+p/p0.7/v4500/, unif2p-p0.7-v4500-c12015-S1293761391-11-UNSAT.cnf
5320897, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/random/2+p/p0.7/v4500/, unif2p-p0.7-v4500-c12015-S1311582577-17-UNSAT.cnf
5320898, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/random/2+p/p0.7/v4500/, unif2p-p0.7-v4500-c12015-S1349608788-18-UNSAT.cnf
5320899, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/random/2+p/p0.7/v4500/, unif2p-p0.7-v4500-c12015-S1626790907-13-UNSAT.cnf
5320905, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/random/2+p/p0.9/v990/, unif2p-p0.9-v990-c3583-S1346268409-03-UNSAT.cnf
5320911, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/random/2+p/p0.9/v810/, unif2p-p0.9-v810-c2932-S1275186626-09-UNSAT.cnf
5320916, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/random/2+p/p0.9/v810/, unif2p-p0.9-v810-c2932-S1889416016-07-UNSAT.cnf
5320917, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/random/2+p/p0.9/v810/, unif2p-p0.9-v810-c2932-S1529420458-04-UNSAT.cnf
5320918, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/random/2+p/p0.9/v810/, unif2p-p0.9-v810-c2932-S1966306571-20-UNSAT.cnf
5320919, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/random/2+p/p0.9/v810/, unif2p-p0.9-v810-c2932-S1955492734-15-UNSAT.cnf
5320930, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/random/2+p/p0.9/v630/, unif2p-p0.9-v630-c2280-S1071799860-07-UNSAT.cnf
5320932, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/random/2+p/p0.9/v630/, unif2p-p0.9-v630-c2280-S779175761-20-UNSAT.cnf
5320936, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/random/2+p/p0.9/v630/, unif2p-p0.9-v630-c2280-S1893175053-01-UNSAT.cnf
5320938, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/random/2+p/p0.9/v630/, unif2p-p0.9-v630-c2280-S702278147-14-UNSAT.cnf
5320939, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/random/2+p/p0.9/v630/, unif2p-p0.9-v630-c2280-S1501024241-13-UNSAT.cnf
5320941, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/random/2+p/p0.8/v1295/, unif2p-p0.8-v1295-c4027-S1240130681-11-UNSAT.cnf
5320942, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/random/2+p/p0.8/v1295/, unif2p-p0.8-v1295-c4027-S846304296-04-UNSAT.cnf
5320944, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/random/2+p/p0.8/v1295/, unif2p-p0.8-v1295-c4027-S1230630010-06-UNSAT.cnf
5320946, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/random/2+p/p0.8/v1295/, unif2p-p0.8-v1295-c4027-S1239472001-19-UNSAT.cnf
