ID, RELATIVE_PATH, FILENAME
5321391, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/crafted/Difficult/contest05/others/, sgp_6-6-10.sat05-2670.reshuffled-07.cnf
5321515, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/crafted/Medium/contest05/pebbling/, sat-pbl-00400.sat05-1322.reshuffled-07.cnf
5321461, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/crafted/Hard/contest05/others/, strips-gripper-18t35.sat05-1147.reshuffled-07.cnf
5321502, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/crafted/Medium/contest05/sabharwal/, sat-strips-gripper-12t23.sat05-1144.reshuffled-07.cnf
5321504, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/crafted/Medium/contest05/sabharwal/, sat-strips-gripper-10t19.sat05-1143.reshuffled-07.cnf
5321521, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/crafted/Medium/contest05/others/, QG7a-gensys-brn100.sat05-3765.reshuffled-07.cnf
5321522, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/crafted/Medium/contest05/others/, QG7a-gensys-ukn001.sat05-3841.reshuffled-07.cnf
5321525, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/crafted/Medium/contest05/others/, QG7a-gensys-ukn005.sat05-3845.reshuffled-07.cnf
5321529, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/crafted/Medium/contest05/others/, QG7a-gensys-brn004.sat05-3669.reshuffled-07.cnf
5321416, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/crafted/Hard/contest04/connamacher/, connm-ue-csp-sat-n800-d-0.02-s1542454144.sat05-533.reshuffled-07.cnf
5321404, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/crafted/Difficult/contest-02-03-04/, contest02-ezfact64_10.sat05-449.reshuffled-07.cnf
5321475, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/crafted/Hard/contest02/, ezfact64_6.sat05-453.reshuffled-07.cnf
5321472, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/crafted/Hard/contest02/, ezfact64_3.sat05-450.reshuffled-07.cnf
5321394, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/, mod2-rand3bip-sat-270-1.sat05-2248.reshuffled-07.cnf
5321395, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/, mod2-rand3bip-sat-280-1.sat05-2263.reshuffled-07.cnf
5321399, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/, mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf
5321401, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/, mod2-rand3bip-sat-280-2.sat05-2264.reshuffled-07.cnf
5321402, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/, mod2-rand3bip-sat-270-2.sat05-2249.reshuffled-07.cnf
5321403, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/, mod2c-rand3bip-sat-210-3.sat05-2475.reshuffled-07.cnf
5321453, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/crafted/Hard/contest05/others/, mod2c-rand3bip-sat-220-2.sat05-2489.reshuffled-07.cnf
5321531, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/crafted/Medium/contest05/jarvisalo/, mod2-rand3bip-sat-240-3.sat05-2205.reshuffled-07.cnf
5321532, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/crafted/Medium/contest05/jarvisalo/, mod2-rand3bip-sat-230-2.sat05-2189.reshuffled-07.cnf
5321533, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/crafted/Medium/contest05/jarvisalo/, mod2c-rand3bip-sat-190-3.sat05-2445.reshuffled-07.cnf
5321537, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/crafted/Medium/contest05/jarvisalo/, mod2-rand3bip-sat-220-1.sat05-2173.reshuffled-07.cnf
5321539, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/crafted/Medium/contest05/jarvisalo/, mod2-rand3bip-sat-250-3.sat05-2220.reshuffled-07.cnf
5321540, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/crafted/Medium/contest05/jarvisalo/, mod2-rand3bip-sat-210-2.sat05-2159.reshuffled-07.cnf
5321455, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/crafted/Hard/contest05/others/, mod2c-rand3bip-sat-220-1.sat05-2488.reshuffled-07.cnf
5321536, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/crafted/Medium/contest05/jarvisalo/, mod2-rand3bip-sat-220-2.sat05-2174.reshuffled-07.cnf
5321538, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/crafted/Medium/contest05/jarvisalo/, mod2-rand3bip-sat-210-1.sat05-2158.reshuffled-07.cnf
