ID, RELATIVE_PATH, FILENAME
5321704, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/narain/, clauses-10.cnf
5321664, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/fuhs/medium/, AProVE07-06.cnf
5321663, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/fuhs/medium/, AProVE07-04.cnf
5321713, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/palacios/medium/, cube-11-h13-unsat.cnf
5321728, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/palacios/uts/, uts-l06-ipc5-h33-unknown.cnf
5321727, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/palacios/uts/, uts-l06-ipc5-h32-unknown.cnf
5321726, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/palacios/uts/, uts-l06-ipc5-h31-unknown.cnf
5321721, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/palacios/medium/, blocks-4-ipc5-h21-unknown.cnf
5321712, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/palacios/medium/, blocks-4-ipc5-h22-unknown.cnf
5321725, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/palacios/uts/, uts-l06-ipc5-h30-unknown.cnf
5321724, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/palacios/uts/, uts-l06-ipc5-h29-unknown.cnf
5321723, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/palacios/uts/, uts-l06-ipc5-h28-unknown.cnf
5321699, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/manolios/, manol-pipe-c10nidw_s.cnf
5321693, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/manolios/, manol-pipe-f10ni.cnf
5321722, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/palacios/uts/, uts-l05-ipc5-h27-unknown.cnf
5321613, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/, total-10-13-u.cnf
5321731, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/palacios/uts/, uts-l05-ipc5-h26-unsat.cnf
5321715, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/palacios/medium/, cube-9-h10-unsat.cnf
5321616, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/, dated-10-15-u.cnf
5321620, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/babic/dspam/, dspam_dump_vc1104.cnf
5321612, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/, total-10-11-u.cnf
5321582, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/, dated-5-17-u.cnf
5321624, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/babic/dspam/, dspam_dump_vc972.cnf
5321615, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/, total-5-13-u.cnf
5321577, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/, dated-10-13-u.cnf
5321694, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/manolios/, manol-pipe-f7idw.cnf
5321697, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/manolios/, manol-pipe-g10bidw.cnf
5321581, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/, dated-5-15-u.cnf
5321614, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/, total-5-11-u.cnf
5321698, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/manolios/, manol-pipe-g10nid.cnf
5321600, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/, dated-10-11-u.cnf
5321695, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/manolios/, manol-pipe-f9b.cnf
5321696, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/manolios/, manol-pipe-f9n.cnf
5321692, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/manolios/, manol-pipe-c7nidw.cnf
5321611, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/, dated-5-11-u.cnf
5321691, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/manolios/, manol-pipe-c7bidw_i.cnf
5321690, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/manolios/, manol-pipe-c6nidw_i.cnf
5321717, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/palacios/medium/, emptyroom-4-h21-unsat.cnf
5321668, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/fuhs/medium/, AProVE07-16.cnf
5321665, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/fuhs/medium/, AProVE07-09.cnf
5321669, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/fuhs/medium/, AProVE07-20.cnf
5321707, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/palacios/hard/, sortnet-6-ipc5-h11-unsat.cnf
5321667, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/fuhs/medium/, AProVE07-15.cnf
5321671, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/fuhs/medium/, AProVE07-22.cnf
5321661, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/fuhs/hard/, AProVE07-27.cnf
5321672, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/fuhs/medium/, AProVE07-02.cnf
5321658, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/fuhs/hard/, AProVE07-08.cnf
5321670, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/fuhs/medium/, AProVE07-21.cnf
5321657, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/fuhs/hard/, AProVE07-03.cnf
5321683, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/jarvisalo/, eq.atree.braun.11.unsat.cnf
5321689, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/jarvisalo/, eq.atree.braun.10.unsat.cnf
5321686, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/jarvisalo/, eq.atree.braun.7.unsat.cnf
5321687, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/jarvisalo/, eq.atree.braun.8.unsat.cnf
5321688, /ubc/cs/project/arrow/projects/Sat_Data/bench/./SAT_Competition2007/industrial/industrial/jarvisalo/, eq.atree.braun.9.unsat.cnf
